CATEGORY_TEXT	CONT_SCOPE	FUNC_LOC	ITEM_TITLE	ITEM_DESCRIPTION	STARTUP
HVAC	X	N/A	Fresh VCD Installation Mechanical room	Complete Installation of Fresh air manual volume damper at Mechanical room	Y
HVAC	X	N/A	Supply Air Insulation Installation Mecha	Complete Insulation Installation of Supply air duct at Mechanical room	Y
HVAC	X	N/A	Return Air Insulation Installation Mecha	Complete Insulation Installation of Return air duct at Mechanical room	Y
HVAC	X	N/A	Fresh Air Insulation Installation Mechan	Scope of Work	Y
HVAC	X	N/A	Air Stack FAD	Scope of Work	Y
HVAC	X	N/A	FAD External Duct	Complete installation fresh air external ducts for Air stacks	Y
HVAC	X	N/A	FAD External Duct support	Complete installation fresh air external ducts supports for air stacks	Y
HVAC	X	N/A	FAD External Duct Insulation	Complete installation fresh air external ducts insulation for Air stack	Y
HVAC	X	N/A	FAD External Duct Cladding	Complete installation fresh air external ducts cladding for Air stacks	Y
HVAC	X	N/A	FAD Leak test Mech Room	Complete Fresh air duct leak test at mechanical room	Y
HVAC	X	N/A	RAD Leak test Mech Room	Complete Supply air duct leak test at mechanical room	Y
HVAC	X	N/A	SAD Leak test Mech Room	Scope of Work	Y
HVAC	X	N/A	Insulation Strap Band	Complete duct Insulation Aluminum strap bands mechanical room	Y
HVAC	X	N/A	Duct Cleaning	Scope of Work	N
HVAC	X	N/A	Cleaning AHU-2A	Scope of Work	N
HVAC	X	N/A	Cleaning AHU-2B	Scope of Work	N
HVAC	X	N/A	SAD Installation Electrical Room	Scope of Work	Y
HVAC	X	N/A	RAD Installation Electrical Room	Scope of Work	Y
HVAC	X	N/A	FAD Installation Electrical Room	Complete installation of fresh air main duct at Electrical Room PIB building	Y
HVAC	X	N/A	Supply air branch duct Electrical Room	Complete installation of supply air branch duct at Electrical Room PIB building	Y
HVAC	X	N/A	Return air branch duct Electrical Room	Complete installation of return air branch duct at Electrical Room PIB building	Y
HVAC	X	N/A	Fresh air branch duct Electrical Room	Scope of Work	Y
HVAC	X	N/A	Supply VCD Installation Electrical room	Complete Installation of Supply air manual volume damper at Electrical room	Y
HVAC	X	N/A	Return VCD Installation Electrical room	Complete Installation of Return air manual volume damper at Electrical room	Y
HVAC	X	N/A	Fresh VCD Installation Electrical room	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Elect	Scope of Work	Y
HVAC	X	N/A	Return air Insulation Installation Elect	Scope of Work	Y
HVAC	X	N/A	Fresh Air Insulation Installation Electr	Scope of Work	Y
HVAC	X	N/A	FAD Leak test Electrical Room	Complete Fresh air duct leak test at Electrical room	Y
HVAC	X	N/A	SAD Leak test Electrical Room	Complete Supply air duct leak test at Electrical room	Y
HVAC	X	N/A	RAD Leak test Electrical Room	Complete Return air duct leak test at Electrical room	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Complete duct Insulation Aluminum strap bands Electrical room	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD El	Complete proper cleaning inside ducts SAD,RAD,FAD,EAD Electrical Room	N
HVAC	X	N/A	Return Air Bell Mouth	Complete Return Air Bell Mouth wire Mesh installation at Electrical room	Y
HVAC	X	N/A	SAD Grill Electrical Room	Scope of Work	Y
HVAC	X	N/A	SAD Grill Electrical Room	Scope of Work	Y
HVAC	X	N/A	RAD Installation Process Interface Room	Scope of Work	Y
HVAC	X	N/A	SAD Installation Process Interface Room	Complete installation of Supply air main duct at Process Interface Room PIB building	Y
HVAC	X	N/A	SAD branch Installation Process Interfac	Complete installation of supply air branch duct at Process Interface Room PIB building	Y
HVAC	X	N/A	RAD branch duct Process Interface Room	Complete installation of return air branch duct at Process Interface Room PIB building	Y
HVAC	X	N/A	Supply VCD Installation Process Interfac	Scope of Work	Y
HVAC	X	N/A	Return VCD Installation Process Interfac	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Proce	Scope of Work	Y
HVAC	X	N/A	Return air Insulation Installation Proce	Scope of Work	Y
HVAC	X	N/A	SAD Leak test Process Interface Room	Scope of Work	Y
HVAC	X	N/A	RAD Leak test Process Interface Room	Complete Return air Main and Branch duct leak test at Process Interface Room	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Pr	Scope of Work	N
HVAC	X	N/A	Return Air Bell Mouth	Scope of Work	Y
HVAC	X	N/A	SAD Grill Process Interface Room	Complete installation of Supply Air Diffuser Process Interface Room	Y
HVAC	X	N/A	RAD Grill Process Interface Room	Complete installation of Return Air Diffuser Process Interface Room	Y
HVAC	X	N/A	RAD Main Duct Installation Telecom Room	Complete installation of return air main duct at Telecom Room PIB building	Y
HVAC	X	N/A	SAD Main Duct Installation Telecom Room	Complete installation of Supply air main duct at Telecom Room PIB building	Y
HVAC	X	N/A	SAD branch Installation Telecom Room	Complete installation of supply air branch duct at Telecom Room PIB building	Y
HVAC	X	N/A	RAD branch duct Telecom Room	Complete installation of return air branch duct at Telecom Room PIB building	Y
HVAC	X	N/A	Supply VCD Installation Telecom Room	Complete Installation of Supply air manual volume damper at Telecom Room	Y
HVAC	X	N/A	Return VCD Installation Telecom Room	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Telec	Complete Insulation Installation of Supply air duct at Telecom Room	Y
HVAC	X	N/A	Return air Insulation Installation Telec	Complete Insulation Installation of Return air duct at Telecom Room	Y
HVAC	X	N/A	SAD Leak test Telecom Room	Scope of Work	Y
HVAC	X	N/A	RAD Leak test Telecom Room	Scope of Work	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Te	Complete proper cleaning inside ducts SAD,RAD,FAD,EAD Telecom Room	N
HVAC	X	N/A	Return Air Bell Mouth	Complete Return Air Bell Mouth wire Mesh installation at Telecom Room	Y
HVAC	X	N/A	SAD Grill Telecom Room	Complete installation of Supply Air Grill Telecom Room	Y
HVAC	X	N/A	RAD Grill Telecom Room	Complete installation of Return Air Grill Telecom Room	Y
HVAC	X	N/A	RAD Main Duct Installation Operation For	Complete installation of return air main duct at Operation Foreman Room PIB building	Y
HVAC	X	N/A	SAD Main Duct Installation Operation For	Scope of Work	Y
HVAC	X	N/A	SAD branch Installation Operation Forema	Complete installation of supply air branch duct at Operation Foreman Room PIB building	Y
HVAC	X	N/A	RAD branch duct Operation Foreman Room	Complete installation of return air branch duct at Operation Foreman Room PIB building	Y
HVAC	X	N/A	Supply VCD Installation Operation Forema	Complete Installation of Supply air manual volume damper at Operation Foreman Room	Y
HVAC	X	N/A	Return VCD Installation Operation Forema	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Opera	Complete Insulation Installation of Supply air duct at Operation Foreman Room	Y
HVAC	X	N/A	Return air Insulation Installation Opera	Scope of Work	Y
HVAC	X	N/A	SAD Leak test Operation Foreman Room	Scope of Work	Y
HVAC	X	N/A	RAD Leak test Operation Foreman Room	Scope of Work	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Op	Scope of Work	N
HVAC	X	N/A	Return Air Bell Mouth	Scope of Work	Y
HVAC	X	N/A	SAD Diffuser Operation Foreman Room	Complete installation of Supply Air Diffuser Operation Foreman Room	Y
HVAC	X	N/A	RAD Diffuser Operation Foreman Room	Scope of Work	Y
HVAC	X	N/A	RAD Main Duct Installation Operation lea	Scope of Work	Y
HVAC	X	N/A	SAD Main Duct Installation Operation lea	Scope of Work	Y
HVAC	X	N/A	SAD branch Installation Operation learni	Complete installation of supply air branch duct at Operation learning center PIB building	Y
HVAC	X	N/A	RAD branch duct Operation learning cente	Scope of Work	Y
HVAC	X	N/A	Supply VCD Installation Operation learni	Scope of Work	Y
HVAC	X	N/A	Return VCD Installation Operation learni	Complete Installation of Return air manual volume damper at Operation learning center	Y
HVAC	X	N/A	Supply Air Insulation Installation Opera	Complete Insulation Installation of Supply air duct at Operation learning center	Y
HVAC	X	N/A	Return air Insulation Installation Opera	Complete Insulation Installation of Return air duct at Operation learning center	Y
HVAC	X	N/A	SAD Leak test Operation learning center	Complete Supply air Main and branch duct leak test at Operation learning center	Y
HVAC	X	N/A	RAD Leak test Operation learning center	Complete Return air Main and Branch duct leak test at Operation learning center	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Op	Scope of Work	N
HVAC	X	N/A	Return Air Bell Mouth	Scope of Work	Y
HVAC	X	N/A	SAD Diffuser Operation learning center	Scope of Work	Y
HVAC	X	N/A	RAD Diffuser Operation learning center	Complete installation of Return Air Diffuser Grill Operation learning center	Y
HVAC	X	N/A	RAD Main Duct Installation Office Room 0	Complete installation of return air main duct at Office Room 019 PIB building	Y
HVAC	X	N/A	SAD Main Duct Installation Office Room 0	Scope of Work	Y
HVAC	X	N/A	SAD branch Installation Office Room 019	Scope of Work	Y
HVAC	X	N/A	RAD branch duct Office Room 019	Scope of Work	Y
HVAC	X	N/A	Supply VCD Installation Office Room 019	Scope of Work	Y
HVAC	X	N/A	Return VCD Installation Office Room 019	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Offic	Scope of Work	Y
HVAC	X	N/A	Return air Insulation Installation Offic	Complete Insulation Installation of Return air duct at Office Room 019	Y
HVAC	X	N/A	SAD Leak test Office Room 019	Complete Supply air Main and branch duct leak test at Office Room 019	Y
HVAC	X	N/A	RAD Leak test Office Room 019	Scope of Work	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Of	Scope of Work	N
HVAC	X	N/A	Return Air Bell Mouth	Complete Return Air Bell Mouth wire Mesh installation at Office Room 019	Y
HVAC	X	N/A	SAD Diffuser Office Room 019	Complete installation of Supply Air Diffuser Office Room 019	Y
HVAC	X	N/A	RAD Diffuser Office Room 019	Scope of Work	Y
HVAC	X	N/A	RAD Main Duct Installation Field Service	Scope of Work	Y
HVAC	X	N/A	SAD Main Duct Installation Field Service	Complete installation of Supply air main duct at Field Service office 018 PIB building	Y
HVAC	X	N/A	SAD branch Installation Field Service of	Complete installation of supply air branch duct at Field Service office 018 PIB building	Y
HVAC	X	N/A	RAD branch duct Field Service office 018	Complete installation of return air branch duct at Field Service office 018 PIB building	Y
HVAC	X	N/A	Supply VCD Installation Field Service of	Scope of Work	Y
HVAC	X	N/A	Return VCD Installation Field Service of	Complete Installation of Return air manual volume damper at Field Service office 018	Y
HVAC	X	N/A	Supply Air Insulation Installation Field	Scope of Work	Y
HVAC	X	N/A	Return air Insulation Installation Field	Complete Insulation Installation of Return air duct at Field Service office 018	Y
HVAC	X	N/A	SAD Leak test Field Service office 018	Complete Supply air Main and branch duct leak test at Field Service office 018	Y
HVAC	X	N/A	RAD Leak test Field Service office 018	Complete Return air Main and Branch duct leak test at Field Service office 018	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Complete duct Insulation Aluminum strap bands Field Service office 018	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Fi	Scope of Work	N
HVAC	X	N/A	Return Air Bell Mouth	Complete Return Air Bell Mouth wire Mesh installation at Field Service office 018	Y
HVAC	X	N/A	SAD Diffuser Field Service office 018	Complete installation of Supply Air Diffuser Field Service office 018	Y
HVAC	X	N/A	RAD Diffuser Field Service office 018	Complete installation of Return Air Diffuser Grill Field Service office 018	Y
HVAC	X	N/A	RAD Main Duct Installation Prayer Room	Complete installation of return air main duct at Prayer Room PIB building	Y
HVAC	X	N/A	SAD Main Duct Installation Prayer Room	Complete installation of Supply air main duct at Prayer Room PIB building	Y
HVAC	X	N/A	SAD branch Installation Prayer Room	Complete installation of supply air branch duct at Prayer Room PIB building	Y
HVAC	X	N/A	RAD branch duct Prayer Room	Complete installation of return air branch duct at Prayer Room PIB building	Y
HVAC	X	N/A	Supply VCD Installation Prayer Room	Complete Installation of Supply air manual volume damper at Prayer Room	Y
HVAC	X	N/A	Return VCD Installation Prayer Room	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Praye	Complete Insulation Installation of Supply air duct at Prayer Room	Y
HVAC	X	N/A	Return air Insulation Installation Praye	Scope of Work	Y
HVAC	X	N/A	SAD Leak test Prayer Room	Scope of Work	Y
HVAC	X	N/A	RAD Leak test Prayer Room	Scope of Work	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Complete duct Insulation Aluminum strap bands Prayer Room	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Pr	Complete proper cleaning inside ducts SAD,RAD,FAD,EAD Prayer Room	N
HVAC	X	N/A	Return Air Bell Mouth	Complete Return Air Bell Mouth wire Mesh installation at Prayer Room	Y
HVAC	X	N/A	SAD Diffuser Prayer Room	Complete installation of Supply Air Diffuser Prayer Room	Y
HVAC	X	N/A	RAD Diffuser Prayer Room	Complete installation of Return Air Diffuser Grill Prayer Room	Y
HVAC	X	N/A	RAD Main Duct Installation Workstation A	Scope of Work	Y
HVAC	X	N/A	SAD Main Duct Installation Workstation A	Scope of Work	Y
HVAC	X	N/A	SAD branch Installation Workstation Area	Complete installation of supply air branch duct at Workstation Area 002 PIB building	Y
HVAC	X	N/A	RAD branch duct Workstation Area 002	Complete installation of return air branch duct at Workstation Area 002 PIB building	Y
HVAC	X	N/A	Supply VCD Installation Workstation Area	Complete Installation of Supply air manual volume damper at Workstation Area 002	Y
HVAC	X	N/A	Return VCD Installation Workstation Area	Complete Installation of Return air manual volume damper at Workstation Area 002	Y
HVAC	X	N/A	Supply Air Insulation Installation Works	Complete Insulation Installation of Supply air duct at Workstation Area 002	Y
HVAC	X	N/A	Return air Insulation Installation Works	Scope of Work	Y
HVAC	X	N/A	SAD Leak test Workstation Area 002	Complete Supply air Main and branch duct leak test at Workstation Area 002	Y
HVAC	X	N/A	RAD Leak test Workstation Area 002	Scope of Work	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Wo	Scope of Work	N
HVAC	X	N/A	Return Air Bell Mouth	Scope of Work	Y
HVAC	X	N/A	SAD Diffuser Workstation Area 002	Scope of Work	Y
HVAC	X	N/A	RAD Diffuser Workstation Area 002	Complete installation of Return Air Diffuser Grill Workstation Area 002	Y
HVAC	X	N/A	EAD Main Duct Installation Toilet 005	Scope of Work	Y
HVAC	X	N/A	SAD Main Duct Installation Toilet 005	Complete installation of Supply air main duct at Toilet 005 PIB building	Y
HVAC	X	N/A	SAD branch Installation Toilet 005	Complete installation of supply air branch duct at Toilet 005 PIB building	Y
HVAC	X	N/A	Supply VCD Installation Toilet 005	Complete Installation of Supply air manual volume damper at Toilet 005	Y
HVAC	X	N/A	Supply Air Insulation Installation Toile	Scope of Work	Y
HVAC	X	N/A	SAD Leak test Toilet 005	Scope of Work	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Complete duct Insulation Aluminum strap bands Toilet 005	Y
HVAC	X	N/A	Cleaning inside ducts SAD,EAD Toilet 005	Scope of Work	N
HVAC	X	N/A	SAD Diffuser Toilet 005	Scope of Work	Y
HVAC	X	N/A	ECD Diffuser Toilet 005	Scope of Work	Y
HVAC	X	N/A	EAD Main Duct Installation Kitchen	Complete installation of Exhaust air main duct at Kitchen PIB building	Y
HVAC	X	N/A	EAD Branch Duct Installation Kitchen	Complete installation of Exhaust air Branch duct at Kitchen PIB building	Y
HVAC	X	N/A	SAD Main Duct Installation Kitchen	Scope of Work	Y
HVAC	X	N/A	SAD branch Installation Kitchen	Complete installation of supply air branch duct at Kitchen PIB building	Y
HVAC	X	N/A	Supply VCD Installation Kitchen	Scope of Work	Y
HVAC	X	N/A	Supply Air Insulation Installation Kitch	Complete Insulation Installation of Supply air duct at Kitchen	Y
HVAC	X	N/A	SAD Leak test Kitchen	Complete Supply air Main and branch duct leak test at Kitchen	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Scope of Work	Y
HVAC	X	N/A	Cleaning inside ducts SAD,EAD Kitchen	Complete proper cleaning inside ducts SAD,EAD Kitchen	N
HVAC	X	N/A	SAD Diffuser Kitchen	Scope of Work	Y
HVAC	X	N/A	ECD Diffuser Kitchen	Scope of Work	Y
HVAC	X	N/A	RAD Main Duct Installation Corridor 004	Scope of Work	Y
HVAC	X	N/A	SAD Main Duct Installation Corridor 004	Scope of Work	Y
HVAC	X	N/A	SAD branch Installation Corridor 004	Scope of Work	Y
HVAC	X	N/A	RAD branch duct Corridor 004	Scope of Work	Y
HVAC	X	N/A	Supply VCD Installation Corridor 004	Complete Installation of Supply air manual volume damper at Corridor 004	Y
HVAC	X	N/A	Return VCD Installation Corridor 004	Complete Installation of Return air manual volume damper at Corridor 004	Y
HVAC	X	N/A	Supply Air Insulation Installation Corri	Scope of Work	Y
HVAC	X	N/A	Return air Insulation Installation Corri	Scope of Work	Y
HVAC	X	N/A	SAD Leak test Corridor 004	Scope of Work	Y
HVAC	X	N/A	RAD Leak test Corridor 004	Complete Return air Main and Branch duct leak test at Corridor 004	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Complete duct Insulation Aluminum strap bands Corridor 004	Y
HVAC	X	N/A	Cleaning inside ducts SAD,RAD,FAD,EAD Co	Complete proper cleaning inside ducts SAD,RAD,FAD,EAD Corridor 004	N
HVAC	X	N/A	Return Air Bell Mouth	Scope of Work	Y
HVAC	X	N/A	SAD Diffuser Corridor 004	Scope of Work	Y
HVAC	X	N/A	RAD Diffuser Corridor 004	Scope of Work	Y
HVAC	X	N/A	Duct Penetration walls	Scope of Work	Y
HVAC	X	N/A	EAD Main Duct Installation Battery Room	Complete installation of Stainless Steel supply air main duct at Battery Room PIB building	Y
HVAC	X	N/A	SAD Main Duct Installation Battery Room	Complete installation of Stainless Steel Supply air branch duct at Battery Room PIB building	Y
HVAC	X	N/A	Supply VCD Installation Battery Room	Complete Installation of Supply air Stainless Steel manual volume damper at Battery Room	Y
HVAC	X	N/A	Supply Air Insulation Installation Batte	Complete Insulation Installation of Supply air duct at Battery Room	Y
HVAC	X	N/A	SAD Leak test Battery Room	Complete Supply air Main and branch duct leak test at Battery Room	Y
HVAC	X	N/A	Insulation Aluminum strap bands	Complete duct Insulation Aluminum strap bands Battery Room	Y
HVAC	X	N/A	Cleaning inside ducts SAD,EAD Battery Ro	Complete proper cleaning inside ducts SAD,EAD Battery Room	N
HVAC	X	N/A	SAD Diffuser Battery Room	Complete installation of Supply Air stainless steel grills or Epoxy coated suitable for Battery Room	Y
HVAC	X	N/A	ECD Diffuser Battery Room	Complete installation of Exhaust Air stainless steel grills or Epoxy coated suitable for Battery Room	Y
HVAC	X	N/A	Cladding installation Battery room	Complete Battery Room cladding installation for supply air duct	Y
HVAC	X	N/A	Suction pipe Support installation ACCU-1	Complete installation of suction pipe line support installation ACCU-1A	Y
HVAC	X	N/A	Liquid pipe Support installation ACCU-1A	Complete installation of liquid pipe line support installation ACCU-1A	Y
HVAC	X	N/A	Suction pipe installation ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Liquid pipe installation ACCU-1A	Complete installation of liquid pipe line ACCU-1A	Y
HVAC	X	N/A	Suction pipe blowout ACCU-1A	Complete refrigerant suction pipe line blowout of ACCU-1A	Y
HVAC	X	N/A	Liquid pipe blowout ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Suction pipe line Brazing ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line Brazing ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Suction pipe line leak test ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line leak test ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Suction pipe line vacuum test ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line vacuum test ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Suction pipe line insulation ACCU-1A	Complete insulation installation of suction pipe line ACCU-1A	Y
HVAC	X	N/A	Liquid pipe line insulation ACCU-1A	Complete insulation installation of liquid pipe line ACCU-1A	Y
HVAC	X	N/A	Suction pipe line cladding ACCU-1A	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line cladding ACCU-1A	Complete installation of liquid pipe line Cladding installation ACCU-1A	Y
HVAC	X	N/A	Suction pipe Support installation ACCU-1	Complete installation of suction pipe line support installation ACCU-1B	Y
HVAC	X	N/A	Liquid pipe Support installation ACCU-1B	Complete installation of liquid pipe line support installation ACCU-1B	Y
HVAC	X	N/A	Suction pipe installation ACCU-1B	Complete installation of suction pipe line ACCU-1B	Y
HVAC	X	N/A	Liquid pipe installation ACCU-1B	Scope of Work	Y
HVAC	X	N/A	Suction pipe blowout ACCU-1B	Complete refrigerant suction pipe line blowout of ACCU-1B	Y
HVAC	X	N/A	Liquid pipe blowout ACCU-1B	Complete refrigerant liquid pipe line blowout of ACCU-1B	Y
HVAC	X	N/A	Suction pipe line Brazing ACCU-1B	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line Brazing ACCU-1B	Complete refrigerant liquid pipe line brazing of ACCU-1B	Y
HVAC	X	N/A	Suction pipe line leak test ACCU-1B	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line leak test ACCU-1B	Complete refrigerant liquid pipe line leak test of ACCU-1B	Y
HVAC	X	N/A	Suction pipe line vacuum test ACCU-1B	Complete refrigerant suction line vacuum test of ACCU-1B	Y
HVAC	X	N/A	Liquid pipe line vacuum test ACCU-1B	Complete refrigerant liquid pipe line vacuum test of ACCU-1B	Y
HVAC	X	N/A	Suction pipe line insulation ACCU-1B	Complete insulation installation of suction pipe line ACCU-1B	Y
HVAC	X	N/A	Liquid pipe line insulation ACCU-1B	Complete insulation installation of liquid pipe line ACCU-1B	Y
HVAC	X	N/A	Suction pipe line cladding ACCU-1B	Scope of Work	Y
HVAC	X	N/A	Liquid pipe line cladding ACCU-1B	Complete installation of liquid pipe line Cladding installation ACCU-1B	Y
HVAC	X	N/A	FSD-01 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-02 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-03 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-04 Functional Test	Complete Fire smoke damper-04 functional test at Mechanical Room PIB building	Y
HVAC	X	N/A	FSD-05 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-06 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-07 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-08 Functional Test	Complete Fire smoke damper-08 functional test at Mechanical Room PIB building	Y
HVAC	X	N/A	FSD-09 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-10 Functional Test	Scope of Work	Y
HVAC	X	N/A	FSD-11 Functional Test	Complete Fire smoke damper-11 functional test at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-01 Functional Test	Scope of Work	Y
HVAC	X	N/A	MVD-02 Functional Test	Scope of Work	Y
HVAC	X	N/A	MVD-03 Functional Test	Scope of Work	Y
HVAC	X	N/A	MVD-04 Functional Test	Complete Motorized damper -04 functional test at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-05 Functional Test	Complete Motorized damper -05 functional test at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-06 Functional Test	Scope of Work	Y
HVAC	X	N/A	MVD-07 Functional Test	Scope of Work	Y
HVAC	X	N/A	EDH-01 Functional Test	Scope of Work	Y
HVAC	X	N/A	EDH-02 Functional Test	Scope of Work	Y
HVAC	X	N/A	EDH-03 Functional Test	Complete Functional Test EDH-03 at operation Foreman room PIB building	Y
HVAC	X	N/A	EDH-04 Functional Test	Complete Functional Test EDH-04 at work station area PIB building	Y
HVAC	X	N/A	EDH-05 Functional Test	Complete Functional Test EDH-05 at prayer room PIB building	Y
HVAC	X	N/A	EDH-06 Functional Test	Complete Functional Test EDH-06 at office room-1 PIB building	Y
HVAC	X	N/A	EDH-07 Functional Test	Complete Functional Test EDH-07 at office room-2 PIB building	Y
HVAC	X	N/A	VAV-01 Functional Test	Scope of Work	Y
HVAC	X	N/A	VAV-02 Functional Test	Complete Functional Test VAV-02 at operation learning center PIB building	Y
HVAC	X	N/A	VAV-03 Functional Test	Complete Functional Test VAV-03 at operation Foreman PIB building	Y
HVAC	X	N/A	VAV-04 Functional Test	Complete Functional Test VAV-04 at work station area PIB building	Y
HVAC	X	N/A	VAV-05 Functional Test	Complete Functional Test VAV-05 at prayer room at PIB building	Y
HVAC	X	N/A	VAV-06 Functional Test	Complete Functional Test VAV-06 at office room-1 at PIB building	Y
HVAC	X	N/A	VAV-07 Functional Test	Complete Functional Test VAV-07 at office room-2 at PIB building	Y
HVAC	X	N/A	Exhaust Fan-1A Functional Test	Complete Functional Test Exhaust Fan at battery Room EF-1A PIB building	Y
HVAC	X	N/A	Exhaust Fan-1B Functional Test	Complete Functional Test Exhaust Fan at battery Room EF-1B PIB building	Y
HVAC	X	N/A	Exhaust Fan-2 Functional Test	Complete Functional Test Exhaust Fan at Toilet EF-2 PIB building	Y
HVAC	X	N/A	Exhaust Fan-3 Functional Test	Complete Functional Test Exhaust Fan at Locker room EF-3 PIB building	Y
HVAC	X	N/A	Exhaust Fan-4 Functional Test	Complete Functional Test Exhaust Fan at Kitchen EF-4 PIB building	Y
HVAC	X	N/A	ACCU-1A Installation	Scope of Work	Y
HVAC	X	N/A	ACCU-1B Installation	Complete installation of ACCU-1B	Y
HVAC	X	N/A	Cleaning ACCU-1A	Scope of Work	N
HVAC	X	N/A	Cleaning ACCU-1B	Scope of Work	N
HVAC	X	N/A	Paint touchup ACCU-1A	Scope of Work	N
HVAC	X	N/A	Paint touchup ACCU-1B	Scope of Work	N
HVAC	X	N/A	Grounding ACCU-1A	Scope of Work	N
HVAC	X	N/A	Grounding ACCU-1B	Scope of Work	Y
HVAC	X	N/A	Spring isolators ACCU-1A	Complete proper tightening alignment of Spring isolators ACCU-1A	Y
HVAC	X	N/A	Spring isolators ACCU-1B	Complete proper tightening alignment of Spring isolators ACCU-1B	Y
HVAC	X	N/A	Functional test ACCU-1A	Complete Functional test ACCU-1A	Y
HVAC	X	N/A	Functional test ACCU-1B	Scope of Work	Y
HVAC	X	N/A	AHU-1A Installation	Complete installation of AHU-1A	Y
HVAC	X	N/A	AHU-1B Installation	Complete installation of AHU-1B	Y
HVAC	X	N/A	Cleaning AHU-1A	Complete cleaning inside and outside the of AHU-1A	N
HVAC	X	N/A	Cleaning AHU-1B	Scope of Work	N
HVAC	X	N/A	Paint touchup AHU-1A	Scope of Work	N
HVAC	X	N/A	Paint touchup AHU-1B	Scope of Work	N
HVAC	X	N/A	Grounding AHU-1A	Scope of Work	N
HVAC	X	N/A	Grounding AHU-1B	Scope of Work	N
HVAC	X	N/A	Functional test AHU-1A	Complete Functional test AHU-1A	Y
HVAC	X	N/A	Functional test AHU-1B	Complete Functional test AHU-1B	Y
HVAC	X	N/A	damage insulation rectification	Complete damage insulation rectification FAD,SAD,RAD for all rooms	Y
HVAC	X	N/A	Seal Wall penetration	Complete seal the wall through penetrations of refrigerant pipe	N
HVAC	X	N/A	FSD tagging labeling	Complete FSD tagging labeling and stenciling as per equipment schedule	N
HVAC	X	N/A	VAV tagging labeling	Complete VAV tagging labeling and stenciling as per equipment schedule	N
HVAC	X	N/A	Exhaust Fan tagging labeling	Complete Exhaust Fan tagging labeling and stenciling as per equipment schedule	N
HVAC	X	N/A	ACCU 1A & 1B Label Stenciling	Scope of Work	N
HVAC	X	N/A	AHU 1A & 1B Label Stenciling	Scope of Work	N
HVAC	X	N/A	EDH tagging labeling	Scope of Work	N
HVAC	X	N/A	MVD tagging labeling	Scope of Work	N
